"id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
13734214,"075 10/33","58","MITCHELL HILL","RD","LYME","CT","06371"
13737298,"075 11/30","77","MITCHELL HILL","RD","LYME","CT","06371"
13735895,"075 10/35","58","TANTUMORANTUM","RD","LYME","CT","06371"
13737626,"075 10/17","302","JOSHUATOWN","RD","LYME","CT","06371"
13733625,"075 10/12","278","JOSHUATOWN","RD","LYME","CT","06371"
13737830,"075 10/31","24","MITCHELL HILL","RD","LYME","CT","06371"
13733737,"075 10/30","10","MITCHELL HILL","RD","LYME","CT","06371"
13737953,"075 10/37","47","MITCHELL HILL","RD","LYME","CT","06371"
13737930,"075 10/38","47","MITCHELL HILL","RD","LYME","CT","06371"
13737985,"075 10/39","41","MITCHELL HILL","RD","LYME","CT","06371"
13734159,"075 10/48","42","TANTUMORANTUM","RD","LYME","CT","06371"
13738266,"075 10/45","209","JOSHUATOWN","RD","LYME","CT","06371"
13738192,"075 10/41","5","MITCHELL HILL","RD","LYME","CT","06371"
13737883,"075 10/40","23","MITCHELL HILL","RD","LYME","CT","06371"
13738008,"075 10/47","34","TANTUMORANTUM","RD","LYME","CT","06371"
13734234,"075 10/29","273","JOSHUATOWN","RD","LYME","CT","06371"
13738100,"075 10/6","236","JOSHUATOWN","RD","LYME","CT","06371"
13738041,"075 10/8","250","JOSHUATOWN","RD","LYME","CT","06371"
13734263,"075 10/7","244","JOSHUATOWN","RD","LYME","CT","06371"
13735858,"075 10/5","228","JOSHUATOWN","RD","LYME","CT","06371"
13737491,"075 10/44","215","JOSHUATOWN","RD","LYME","CT","06371"
13737492,"075 10/1","202","JOSHUATOWN","RD","LYME","CT","06371"
13739606,"075 10/3","4","BROCKWAY FERRY","RD","LYME","CT","06371"
13737608,"075 10/9","258","JOSHUATOWN","RD","LYME","CT","06371"
13737803,"075 10/4","218","JOSHUATOWN","RD","LYME","CT","06371"
13738495,"075 9/4","18","BROCKWAY FERRY","RD","LYME","CT","06371"
13738517,"075 9/3","23","JOSHUA","LN","LYME","CT","06371"
13738618,"075 9/2","27","JOSHUA","LN","LYME","CT","06371"
13738381,"075 9/31","27","BROCKWAY FERRY","RD","LYME","CT","06371"
13738725,"075 9/14","52","BROCKWAY FERRY","RD","LYME","CT","06371"
13738057,"075 9/13","48","BROCKWAY FERRY","RD","LYME","CT","06371"
13738066,"075 9/22","59","BROCKWAY FERRY","RD","LYME","CT","06371"
13738145,"075 9/8","34","BROCKWAY FERRY","RD","LYME","CT","06371"
13739173,"075 9/19","70","BROCKWAY FERRY","RD","LYME","CT","06371"
13739623,"075 19/19","209","JOSHUATOWN","RD","LYME","CT","06371"
13738543,"075 20/1","68","TANTUMORANTUM","RD","LYME","CT","06371"
13741056,"075 19/8","57","TANTUMORANTUM","RD","LYME","CT","06371"
13740250,"075 20/21","65","TANTUMORANTUM","RD","LYME","CT","06371"
13741561,"075 20/29","168","MOUNT ARCHER","RD","LYME","CT","06371"
13740792,"075 20/3","114","TANTUMORANTUM","RD","LYME","CT","06371"
13743900,"075 19/18","177","JOSHUATOWN","RD","LYME","CT","06371"
13739953,"075 18/11","139","JOSHUATOWN","RD","LYME","CT","06371"
13742453,"075 29/6","48","MOUNT ARCHER","RD","LYME","CT","06371"
13742757,"075 29/49","53","MOUNT ARCHER","RD","LYME","CT","06371"
13745705,"075 29/42","446","HAMBURG","RD","LYME","CT","06371"
13745398,"075 28/22","25","HONEY HILL","LN","LYME","CT","06371"
13741639,"075 28/20","30","HONEY HILL","LN","LYME","CT","06371"
13745449,"075 28/19","16","HONEY HILL","LN","LYME","CT","06371"
13745642,"075 29/48","50","MACINTOSH","RD","LYME","CT","06371"
13744324,"075 20/32","100","MOUNT ARCHER","RD","LYME","CT","06371"
13744847,"075 29/8","60","MOUNT ARCHER","RD","LYME","CT","06371"
13742366,"075 29/7","56","MOUNT ARCHER","RD","LYME","CT","06371"
13740456,"075 29/2","90","MOUNT ARCHER","RD","LYME","CT","06371"
13740942,"075 28/21","23","HONEY HILL","LN","LYME","CT","06371"
13744931,"075 29/1","15","HONEY HILL","LN","LYME","CT","06371"
13741479,"075 29/56","1","HONEY HILL","LN","LYME","CT","06371"
13742133,"075 29/57","8","HONEY HILL","LN","LYME","CT","06371"
13741615,"075 28/23","19","HONEY HILL","LN","LYME","CT","06371"
13746090,"075 29/41","432","HAMBURG","RD","LYME","CT","06371"
13746435,"075 29/40","424","HAMBURG","RD","LYME","CT","06371"
13744091,"075 29/33","417","HAMBURG","RD","LYME","CT","06371"
13743580,"075 29/51","53","MOUNT ARCHER","RD","LYME","CT","06371"
13741348,"075 29/55","26","MOUNT ARCHER","RD","LYME","CT","06371"
13746845,"075 29/52","19","MOUNT ARCHER","RD","LYME","CT","06371"
13747015,"075 29/54","15","MOUNT ARCHER","RD","LYME","CT","06371"
13743741,"075 29/53","15","MOUNT ARCHER","RD","LYME","CT","06371"
13746658,"075 29/30","431","HAMBURG","RD","LYME","CT","06371"
13744255,"075 28/13","382","HAMBURG","RD","LYME","CT","06371"
13744161,"075 29/37","410","HAMBURG","RD","LYME","CT","06371"
13747290,"075 29/36","404","HAMBURG","RD","LYME","CT","06371"
13744215,"075 28/15","386-B","MOUNT ARCHER","RD","LYME","CT","06371"
13747655,"075 28/25","5","MOUNT ARCHER","RD","LYME","CT","06371"
13747471,"075 28/28","393","HAMBURG","RD","LYME","CT","06371"
13748213,"075 29/32","419","HAMBURG","RD","LYME","CT","06371"
13745930,"075 28/4","25","JOSHUATOWN","RD","LYME","CT","06371"
13746626,"075 28/53","26","OLD HAMBURG","RD","LYME","CT","06371"
13749218,"075 28/52","24","OLD HAMBURG","RD","LYME","CT","06371"
13746957,"075 28/9","346A","HAMBURG","RD","LYME","CT","06371"
13747330,"075 28/41","329","HAMBURG","RD","LYME","CT","06371"
13749447,"075 28/8","1","JOSHUATOWN","RD","LYME","CT","06371"
13746993,"075 28/39","333","HAMBURG","RD","LYME","CT","06371"
13749742,"075 28/48","29","OLD HAMBURG","RD","LYME","CT","06371"
13752348,"075 18/49","14","JOSHUA","LN","LYME","CT","06371"
13750028,"075 28/42","321","HAMBURG","RD","LYME","CT","06371"
13747601,"075 28/35","375","HAMBURG","RD","LYME","CT","06371"
13747709,"075 28/60","359","HAMBURG","RD","LYME","CT","06371"
13747842,"075 28/38","343","HAMBURG","RD","LYME","CT","06371"
13753456,"075 28/37","43B","SILL","LN","OLD LYME","CT","06371"
13752056,"075 19/2","7","JOSHUA","LN","LYME","CT","06371"
13752151,"075 19/1","176","JOSHUATOWN","RD","LYME","CT","06371"
13748544,"075 18/48","170","JOSHUATOWN","RD","LYME","CT","06371"
13752415,"075 18/47","162","JOSHUATOWN","RD","LYME","CT","06371"
13751945,"075 18/46","158","JOSHUATOWN","RD","LYME","CT","06371"
13749344,"075 18/44","138","JOSHUATOWN","RD","LYME","CT","06371"
13749693,"075 18/45","150","JOSHUATOWN","RD","LYME","CT","06371"
13749950,"075 18/22","107","JOSHUATOWN","RD","LYME","CT","06371"
13751527,"075 18/51","62","JOSHUA","LN","LYME","CT","06371"
13753760,"075 18/33","86","JOSHUATOWN","RD","LYME","CT","06371"
13752466,"075 17/11","69","COVE","RD","LYME","CT","06371"
13754965,"075 17/13","59","COVE","RD","LYME","CT","06371"
13754157,"075 18/4","73","JOSHUA","LN","LYME","CT","06371"
13751165,"075 18/3","77","JOSHUA","LN","LYME","CT","06371"
13752061,"075 17/14","53","COVE","RD","LYME","CT","06371"
13752125,"075 17/12","65","COVE","RD","LYME","CT","06371"
13754986,"075 17/10","73","COVE","RD","LYME","CT","06371"
13750121,"075 18/23","83","JOSHUATOWN","RD","LYME","CT","06371"
13750306,"075 18/24","77","JOSHUATOWN","RD","LYME","CT","06371"
13757192,"075 18/27","78","JOSHUATOWN","RD","LYME","CT","06371"
13753948,"075 18/35","94","JOSHUATOWN","RD","LYME","CT","06371"
13755858,"075 27/37","43","JOSHUATOWN","RD","LYME","CT","06371"
13756606,"075 28/50","21","OLD HAMBURG","RD","LYME","CT","06371"
13756451,"075 27/38","302","HAMBURG","RD","LYME","CT","06371"
13756690,"075 27/29","20","OLD HAMBURG","RD","LYME","CT","06371"
13753206,"075 27/28","12","OLD HAMBURG","RD","LYME","CT","06371"
13753382,"075 27/39","15","OLD HAMBURG","RD","LYME","CT","06371"
13756982,"075 27/40","11","OLD HAMBURG","RD","LYME","CT","06371"
13758261,"075 27/46","287","HAMBURG","RD","LYME","CT","06371"
13753557,"075 27/34","62","JOSHUATOWN","RD","LYME","CT","06371"
13760873,"075 27/32","52","JOSHUATOWN","RD","LYME","CT","06371"
13757962,"075 27/27","6","OLD HAMBURG","RD","LYME","CT","06371"
13753849,"075 27/41","290","HAMBURG","RD","LYME","CT","06371"
13753915,"075 27/26","2","OLD HAMBURG","RD","LYME","CT","06371"
13754566,"075 28/45","304","HAMBURG","RD","LYME","CT","06371"
13754646,"075 27/42","303","HAMBURG","RD","LYME","CT","06371"
13754696,"075 27/44","293","HAMBURG","RD","LYME","CT","06371"
13754246,"075 27/43","299","HAMBURG","RD","LYME","CT","06371"
13758225,"075 28/43","313","HAMBURG","RD","LYME","CT","06371"
13755173,"075 27/18","254","HAMBURG","RD","LYME","CT","06371"
13759391,"075 27/24","268","HAMBURG","RD","LYME","CT","06371"
13758915,"075 27/25","272","HAMBURG","RD","LYME","CT","06371"
13759110,"075 27/23","264","HAMBURG","RD","LYME","CT","06371"
13759419,"075 27/22","262","HAMBURG","RD","LYME","CT","06371"
13755046,"075 27/21","260","HAMBURG","RD","LYME","CT","06371"
13759451,"075 27/20","258","HAMBURG","RD","LYME","CT","06371"
13755070,"075 27/19","256","HAMBURG","RD","LYME","CT","06371"
13756380,"075 27/109","249","HAMBURG","RD","LYME","CT","06371"
13755363,"075 27/16","248","HAMBURG","RD","LYME","CT","06371"
13758205,"075 27/48","271","HAMBURG","RD","LYME","CT","06371"
13759647,"075 27/49","2","STERLING CITY","RD","LYME","CT","06371"
13755725,"075 27/50","6","STERLING CITY","RD","LYME","CT","06371"
13755807,"075 27/51","12","STERLING CITY","RD","LYME","CT","06371"
13755915,"075 27/52","20","STERLING CITY","RD","LYME","CT","06371"
13759938,"075 27/53","24","STERLING CITY","RD","LYME","CT","06371"
13755971,"075 27/103","21","STERLING CITY","RD","LYME","CT","06371"
13756301,"075 27/106","3","STERLING CITY","RD","LYME","CT","06371"
13756199,"075 27/107","253","HAMBURG","RD","LYME","CT","06371"
13760061,"075 27/104","11","STERLING CITY","RD","LYME","CT","06371"
13756335,"075 27/105","26","STERLING CITY","RD","LYME","CT","06371"
13756132,"075 27/108","251","HAMBURG","RD","LYME","CT","06371"
13760052,"075 27/110","247","HAMBURG","RD","LYME","CT","06371"
13760114,"075 27/102","31","STERLING CITY","RD","LYME","CT","06371"
13763447,"075 27/94","15","OLD STONE POST","RD","LYME","CT","06371"
13760210,"075 27/93","17","OLD STONE POST","RD","LYME","CT","06371"
13760162,"075 27/101","35","STERLING CITY","RD","LYME","CT","06371"
13756640,"075 27/55","30","STERLING CITY","RD","LYME","CT","06371"
13756713,"075 27/96","35","STERLING CITY","RD","LYME","CT","06371"
13758156,"075 27/12","7","COVE","RD","LYME","CT","06371"
13757146,"075 27/56","36","STERLING CITY","RD","LYME","CT","06371"
13760712,"075 27/59","52","STERLING CITY","RD","LYME","CT","06371"
13760273,"075 27/92","10","OLD STONE POST","RD","LYME","CT","06371"
13759896,"075 27/91","6","OLD STONE POST","RD","LYME","CT","06371"
13757268,"075 27/60","56","STERLING CITY","RD","LYME","CT","06371"
13757733,"075 27/69","20","STERLING HILL","RD","LYME","CT","06371"
13757783,"075 27/2","13","OAKLAND","AVE","LYME","CT","06371"
13760961,"075 27/4","9","OAKLAND","AVE","LYME","CT","06371"
13757799,"075 27/5","7","OAKLAND","AVE","LYME","CT","06371"
13758100,"075 27/15","244","HAMBURG","RD","LYME","CT","06371"
13758004,"075 27/14","3","COVE","RD","LYME","CT","06371"
13759320,"075 27/126","22","COVE","RD","LYME","CT","06371"
13762012,"075 27/10","11","COVE","RD","LYME","CT","06371"
13758583,"075 27/122","9","COVE","RD","LYME","CT","06371"
13759256,"075 27/8","17","COVE","RD","LYME","CT","06371"
13762235,"075 27/1","15","OAKLAND","AVE","LYME","CT","06371"
13762370,"075 27/6","3","OAKLAND","AVE","LYME","CT","06371"
13759211,"075 27/7","21","COVE","RD","LYME","CT","06371"
13762528,"075 27/125","18","COVE","RD","LYME","CT","06371"
13762644,"075 27/120","226","HAMBURG","RD","LYME","CT","06371"
13763415,"075 27/116","12","OLD STONE POST","RD","LYME","CT","06371"
13762692,"075 27/119","224","HAMBURG","RD","LYME","CT","06371"
13762675,"075 26/17","216","HAMBURG","RD","LYME","CT","06371"
13761802,"075 27/123","5","COVE","RD","LYME","CT","06371"
13762958,"075 27/113","239","HAMBURG","RD","LYME","CT","06371"
13759979,"075 27/111","243","HAMBURG","RD","LYME","CT","06371"
13762744,"075 27/112","11","OLD STONE POST","RD","LYME","CT","06371"
13763170,"075 27/115","233","HAMBURG","RD","LYME","CT","06371"
13764580,"075 26/30","48","COVE","RD","LYME","CT","06371"
13761618,"075 26/26","50","COVE","RD","LYME","CT","06371"
13763679,"075 27/117","225","HAMBURG","RD","LYME","CT","06371"
13763542,"075 27/118","225B","HAMBURG","RD","LYME","CT","06371"
13760924,"075 26/32","43","COVE","RD","LYME","CT","06371"
13763917,"075 26/31","47","COVE","RD","LYME","CT","06371"
13761518,"075 26/20","36","COVE","RD","LYME","CT","06371"
13761191,"075 26/22","44","COVE","RD","LYME","CT","06371"
13768251,"075 26/21","40","COVE","RD","LYME","CT","06371"
13763887,"075 26/25","48","COVE","RD","LYME","CT","06371"
13760789,"075 26/24","48","COVE","RD","LYME","CT","06371"
13761922,"075 26/27","54","COVE","RD","LYME","CT","06371"
13761859,"075 26/28","48","COVE","RD","LYME","CT","06371"
13762050,"075 26/16","212","HAMBURG","RD","LYME","CT","06371"
13762925,"075 27/82","62","STERLING CITY","RD","LYME","CT","06371"
13764779,"075 26/13","200","HAMBURG","RD","LYME","CT","06371"
13762401,"075 26/56","150","STERLING CITY","RD","LYME","CT","06371"
13764870,"075 26/57","156","STERLING CITY","RD","LYME","CT","06371"
13765203,"075 27/90","22","OLD STONE POST","RD","LYME","CT","06371"
13764682,"075 26/34","213","HAMBURG","RD","LYME","CT","06371"
13766262,"075 27/88","24","OLD STONE POST","RD","LYME","CT","06371"
13765821,"075 27/89","55","STERLING CITY","RD","LYME","CT","06371"
13765871,"075 27/86","25","OLD STONE POST","RD","LYME","CT","06371"
13762951,"075 27/84","34","OLD STONE POST","RD","LYME","CT","06371"
13762892,"075 27/85","33","OLD STONE POST","RD","LYME","CT","06371"
13765976,"075 27/83","35","OLD STONE POST","RD","LYME","CT","06371"
13765017,"075 27/87","2","OLD STONE POST","RD","LYME","CT","06371"
13766361,"075 27/62","68","STERLING CITY","RD","LYME","CT","06371"
13767061,"075 26/42","115","STERLING CITY","RD","LYME","CT","06371"
13763255,"075 27/81","73","STERLING CITY","RD","LYME","CT","06371"
13763356,"075 27/77","29","BIRCH MILL","RD","LYME","CT","06371"
13766886,"075 26/37","4","BIRCH MILL","RD","LYME","CT","06371"
13763433,"075 27/78","14","BIRCH MILL","RD","LYME","CT","06371"
13766976,"075 26/38","8","BIRCH MILL","RD","LYME","CT","06371"
13767335,"075 26/39","17","BIRCH MILL","RD","LYME","CT","06371"
13767119,"075 26/44","19","BIRCH MILL","RD","LYME","CT","06371"
13763753,"075 26/43","111","STERLING CITY","RD","LYME","CT","06371"
13767907,"075 27/63","76","STERLING CITY","RD","LYME","CT","06371"
13768208,"075 27/64","80","STERLING CITY","RD","LYME","CT","06371"
13768160,"075 27/76","77","STERLING CITY","RD","LYME","CT","06371"
13768225,"075 27/66","4","STERLING HILL","RD","LYME","CT","06371"
13764209,"075 27/67","8","STERLING HILL","RD","LYME","CT","06371"
13764310,"075 27/70","15","STERLING HILL","RD","LYME","CT","06371"
13765672,"075 26/50","116","STERLING CITY","RD","LYME","CT","06371"
13768814,"075 27/74","92","STERLING CITY","RD","LYME","CT","06371"
13769114,"075 26/45","101","STERLING CITY","RD","LYME","CT","06371"
13763765,"075 27/72","7","STERLING HILL","RD","LYME","CT","06371"
13769485,"075 26/35","131","STERLING CITY","RD","LYME","CT","06371"
13769370,"075 26/52","122","STERLING CITY","RD","LYME","CT","06371"
13765123,"075 26/53","134","STERLING CITY","RD","LYME","CT","06371"
13769649,"075 26/54","140","STERLING CITY","RD","LYME","CT","06371"
13771331,"075 27/73","3","STERLING HILL","RD","LYME","CT","06371"
13764795,"075 26/67","120","STERLING CITY","RD","LYME","CT","06371"
13764627,"075 27/71","11","STERLING HILL","RD","LYME","CT","06371"
13769806,"075 26/46","98","STERLING CITY","RD","LYME","CT","06371"
13768356,"075 39/33","106C","SALEM","RD","LYME","CT","06371"
13766218,"075 39/9-3","31","BAKER","LN","LYME","CT","06371"
13770250,"075 39/9-1","31","BAKER","LN","LYME","CT","06371"
13769993,"075 39/9-2","31","BAKER","LN","LYME","CT","06371"
13766140,"075 39/9-4","31","BAKER","LN","LYME","CT","06371"
13766567,"075 39/16","60","SALEM","RD","LYME","CT","06371"
13770395,"075 39/17","66","SALEM","RD","LYME","CT","06371"
13766923,"075 39/10","7","BAKER","LN","LYME","CT","06371"
13767051,"075 39/6","30","SALEM","RD","LYME","CT","06371"
13770461,"075 39/3","14","SALEM","RD","LYME","CT","06371"
13767783,"075 39/13","54","SALEM","RD","LYME","CT","06371"
13770975,"075 39/14","46","SALEM","RD","LYME","CT","06371"
13768101,"075 39/26","51","SALEM","RD","LYME","CT","06371"
13768165,"075 39/25","61","SALEM","RD","LYME","CT","06371"
13767529,"075 39/15","50","SALEM","RD","LYME","CT","06371"
13771137,"075 39/31","88","SALEM","RD","LYME","CT","06371"
13774568,"075 39/20","90","SALEM","RD","LYME","CT","06371"
13771297,"075 39/34","106B","SALEM","RD","LYME","CT","06371"
13768580,"075 39/19","82","SALEM","RD","LYME","CT","06371"
13771493,"075 39/22","82","SALEM","RD","LYME","CT","06371"
13771659,"075 39/23","71","SALEM","RD","LYME","CT","06371"
13772056,"121 01/002-000","494","DARLING","RD","SALEM","CT","06420"
13769526,"121 01/006-A11","59","HILL TOP","TRL","SALEM","CT","06420"
13769266,"121 01/003-000","470","DARLING","RD","SALEM","CT","06420"
13772401,"121 01/006-A10","61","HILL TOP","TRL","SALEM","CT","06420"
13769411,"121 01/012-000","123","GUNGY","RD","SALEM","CT","06420"
13773262,"075 38/2","551","HAMBURG","RD","LYME","CT","06371"
13771510,"075 37/16","122","BEAVER BROOK","RD","LYME","CT","06371"
13770679,"075 29/22","17","BEAVER BROOK","RD","LYME","CT","06371"
13773770,"075 37/43","27","BEAVER BROOK","RD","LYME","CT","06371"
13773794,"075 37/41","41","BEAVER BROOK","RD","LYME","CT","06371"
13770726,"075 37/42","35","BEAVER BROOK","RD","LYME","CT","06371"
13771079,"075 37/5","74","BEAVER BROOK","RD","LYME","CT","06371"
13774407,"075 37/36","61","BEAVER BROOK","RD","LYME","CT","06371"
13774088,"075 37/35","69","BEAVER BROOK","RD","LYME","CT","06371"
13777148,"075 37/8","96F","BEAVER BROOK","RD","LYME","CT","06371"
13771735,"075 37/6","84","BEAVER BROOK","RD","LYME","CT","06371"
13771769,"075 37/7","88","BEAVER BROOK","RD","LYME","CT","06371"
13771895,"075 37/14","108","BEAVER BROOK","RD","LYME","CT","06371"
13774676,"075 37/32","85","BEAVER BROOK","RD","LYME","CT","06371"
13774643,"075 37/29","91","BEAVER BROOK","RD","LYME","CT","06371"
13774342,"075 37/2","50","BEAVER BROOK","RD","LYME","CT","06371"
13774389,"075 37/4","66","BEAVER BROOK","RD","LYME","CT","06371"
13772389,"075 37/15","114","BEAVER BROOK","RD","LYME","CT","06371"
13774809,"075 37/25","117","BEAVER BROOK","RD","LYME","CT","06371"
13774784,"075 37/24","121","BEAVER BROOK","RD","LYME","CT","06371"
13772489,"075 37/17","126","BEAVER BROOK","RD","LYME","CT","06371"
13774960,"075 37/23","131A","BEAVER BROOK","RD","LYME","CT","06371"
13775011,"075 37/21","137","BEAVER BROOK","RD","LYME","CT","06371"
13772694,"075 37/26","113","BEAVER BROOK","RD","LYME","CT","06371"
13776295,"075 44/21","194","BEAVER BROOK","RD","LYME","CT","06371"
13774414,"075 37/18","134","BEAVER BROOK","RD","LYME","CT","06371"
13775975,"075 44/17","162","BEAVER BROOK","RD","LYME","CT","06371"
13776052,"075 44/19","170","BEAVER BROOK","RD","LYME","CT","06371"
13774155,"075 44/12","145","BEAVER BROOK","RD","LYME","CT","06371"
13774194,"075 44/46","244","BEAVER BROOK","RD","LYME","CT","06371"
13776775,"075 44/13","143","BEAVER BROOK","RD","LYME","CT","06371"
13776423,"075 44/45","149","BEAVER BROOK","RD","LYME","CT","06371"
13677042,"045 46.0 33","205","GRASSY HILL","RD","EAST LYME","CT","06333"
13689647,"075 44/39","36","KEENY","RD","LYME","CT","06371"
13689602,"075 44/31","273","BEAVER BROOK","RD","LYME","CT","06371"
13689422,"075 44/42","54","KEENY","RD","LYME","CT","06371"
13691233,"075 51/2","372","GRASSY HILL","RD","LYME","CT","06371"
13694457,"075 50/1","286","GRASSY HILL","RD","LYME","CT","06371"
13697401,"075 41/23","240","GRASSY HILL","RD","LYME","CT","06371"
13695906,"075 42/10","32","MURPHY","RD","NORTH FRANKLIN","CT","06254"
13702976,"075 52/19","1","OLD GRASSY HILL","RD","LYME","CT","06371"
13698735,"045 46.0 16","249","GRASSY HILL","RD","LYME","CT","06371"
13700095,"045 46.0 41","265","WHISTLE TOWN","RD","EAST LYME","CT","06333"
13696885,"045 46.0 42","261","WHISTLE TOWN","RD","EAST LYME","CT","06333"
13698011,"075 51/13","391","GRASSY HILL","RD","LYME","CT","06371"
13705751,"045 42.0 7","175","WHISTLE TOWN","RD","EAST LYME","CT","06333"
13702071,"075 50/23","299","GRASSY HILL","RD","LYME","CT","06371"
